,index,충전소명,충전소ID,충전기ID,충전기타입,주소,위도,경도,이용가능시간,기관아이디,운영기관명,운영기관 연락처,충전기상태,상태갱신일시,충전량유형,시도코드,주차료무료여부,충전소안내,이용자제한여부,이용제한사유,삭제여부,삭제사유
4699,34821,신촌푸르지오시티오피스텔,HL000009,1,2,서울특별시 서대문구 신촌역로 7,37.5574,126.942,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4700,34822,신촌푸르지오시티오피스텔,HL000009,2,2,서울특별시 서대문구 신촌역로 7,37.5574,126.942,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4701,34823,신촌푸르지오시티오피스텔,HL000009,3,2,서울특별시 서대문구 신촌역로 7,37.5574,126.942,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4702,34824,신촌푸르지오시티오피스텔,HL000009,4,2,서울특별시 서대문구 신촌역로 7,37.5574,126.942,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4703,34825,수유역 두산위브아파트1단지,HL000011,1,2,서울특별시 강북구 덕릉로41길 12,37.6356232,127.032051,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4704,34826,수유역 두산위브아파트1단지,HL000011,2,2,서울특별시 강북구 덕릉로41길 12,37.6356232,127.032051,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4705,34827,수유역 두산위브아파트1단지,HL000011,3,2,서울특별시 강북구 덕릉로41길 12,37.6356232,127.032051,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4706,34828,수유역 두산위브아파트1단지,HL000011,4,2,서울특별시 강북구 덕릉로41길 12,37.6356232,127.032051,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4707,34829,수유역 두산위브아파트1단지,HL000011,5,2,서울특별시 강북구 덕릉로41길 12,37.6356232,127.032051,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4708,34830,수유역 두산위브아파트2단지,HL000012,1,2,서울특별시 강북구 덕릉로41길 12,37.635603,127.03102,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4709,34831,수유역 두산위브아파트2단지,HL000012,2,2,서울특별시 강북구 덕릉로41길 12,37.635603,127.03102,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4710,34832,수유역 두산위브아파트2단지,HL000012,3,2,서울특별시 강북구 덕릉로41길 12,37.635603,127.03102,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,4,20211100000000.0,,11,Y,,N,,N,
4711,34833,디아뜨갤러리오피스텔,HL000013,1,2,서울특별시 중랑구 신내로 225,37.6169,127.091,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4712,34834,디아뜨갤러리오피스텔,HL000013,2,2,서울특별시 중랑구 신내로 225,37.6169,127.091,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4713,34835,디아뜨갤러리오피스텔,HL000013,3,2,서울특별시 중랑구 신내로 225,37.6169,127.091,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4714,34836,디아뜨갤러리오피스텔,HL000013,4,2,서울특별시 중랑구 신내로 225,37.6169,127.091,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4715,34837,디아뜨갤러리오피스텔,HL000013,5,2,서울특별시 중랑구 신내로 225,37.6169,127.091,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4716,34838,서대문_홍제원현대아파트,HL000015,1,2,서울특별시 서대문구 통일로34길 43,37.5876,126.95,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4717,34839,서대문_홍제원현대아파트,HL000015,2,2,서울특별시 서대문구 통일로34길 43,37.5876,126.95,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4718,34840,서대문_홍제원현대아파트,HL000015,3,2,서울특별시 서대문구 통일로34길 43,37.5876,126.95,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4719,34841,서대문_홍제원현대아파트,HL000015,4,2,서울특별시 서대문구 통일로34길 43,37.5876,126.95,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4720,34842,서대문_홍제원현대아파트,HL000015,5,2,서울특별시 서대문구 통일로34길 43,37.5876,126.95,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4721,34843,광진구_현대골든텔2오피스텔,HL000016,1,2,서울특별시 광진구 아차산로78길 75,37.5515,127.111,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,4,20211100000000.0,,11,Y,,N,,N,
4722,34851,신대방동_보라매현대아파트,HL000021,1,2,서울특별시 동작구 보라매로5길 35,37.4921,126.924,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4723,34852,신대방동_보라매현대아파트,HL000021,2,2,서울특별시 동작구 보라매로5길 35,37.4921,126.924,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4724,34853,신대방동_보라매현대아파트,HL000021,3,2,서울특별시 동작구 보라매로5길 35,37.4921,126.924,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4725,34854,신대방동_보라매현대아파트,HL000021,4,2,서울특별시 동작구 보라매로5길 35,37.4921,126.924,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4726,34855,은평_웅신미켈란의아침오피스텔,HL000022,1,2,서울특별시 은평구 진관2로 15-8,37.6437,126.914,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4727,34856,은평_웅신미켈란의아침오피스텔,HL000022,2,2,서울특별시 은평구 진관2로 15-8,37.6437,126.914,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4728,34857,은평_웅신미켈란의아침오피스텔,HL000022,3,2,서울특별시 은평구 진관2로 15-8,37.6437,126.914,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4729,34858,은평_웅신미켈란의아침오피스텔,HL000022,4,2,서울특별시 은평구 진관2로 15-8,37.6437,126.914,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4730,34859,은평_웅신미켈란의아침오피스텔,HL000022,5,2,서울특별시 은평구 진관2로 15-8,37.6437,126.914,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4731,34869,송파해모로아파트,HL000025,1,2,서울특별시 송파구 풍성로26길 47,37.5299,127.117,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4732,34870,송파해모로아파트,HL000025,2,2,서울특별시 송파구 풍성로26길 47,37.5299,127.117,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4733,34871,송파해모로아파트,HL000025,3,2,서울특별시 송파구 풍성로26길 47,37.5299,127.117,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4734,34892,송파_여흥레이크빌,HL000031,1,2,서울특별시 송파구 석촌호수로 278,37.5103,127.106,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4735,34893,송파_여흥레이크빌,HL000031,2,2,서울특별시 송파구 석촌호수로 278,37.5103,127.106,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4736,34894,종로_용비어천가,HL000033,1,2,서울특별시 종로구 새문안로3길 36,37.5734,126.973,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4737,34895,종로_용비어천가,HL000033,2,2,서울특별시 종로구 새문안로3길 36,37.5734,126.973,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4738,34896,종로_용비어천가,HL000033,3,2,서울특별시 종로구 새문안로3길 36,37.5734,126.973,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4739,34897,종로_용비어천가,HL000033,4,2,서울특별시 종로구 새문안로3길 36,37.5734,126.973,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4740,34898,종로_용비어천가,HL000033,5,2,서울특별시 종로구 새문안로3길 36,37.5734,126.973,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4741,34899,에이스테크노타워1차,HL000034,1,2,서울특별시 구로구 디지털로31길 38-9,37.4859,126.893,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,4,20211100000000.0,,11,Y,,N,,N,
4742,34900,에이스테크노타워1차,HL000034,2,2,서울특별시 구로구 디지털로31길 38-9,37.4859,126.893,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,4,20211100000000.0,,11,Y,,N,,N,
4743,34901,에이스테크노타워1차,HL000034,3,2,서울특별시 구로구 디지털로31길 38-9,37.4859,126.893,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,4,20211100000000.0,,11,Y,,N,,N,
4744,34905,용산_우성아파트,HL000036,1,2,서울특별시 용산구 이촌로 193,37.5217,126.968,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4745,34906,용산_우성아파트,HL000036,2,2,서울특별시 용산구 이촌로 193,37.5217,126.968,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4746,34907,용산_우성아파트,HL000036,3,2,서울특별시 용산구 이촌로 193,37.5217,126.968,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4747,34908,용산_우성아파트,HL000036,4,2,서울특별시 용산구 이촌로 193,37.5217,126.968,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4748,34909,용산_우성아파트,HL000036,5,2,서울특별시 용산구 이촌로 193,37.5217,126.968,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,2,20211100000000.0,,11,Y,,N,,N,
4749,34910,대우신림2차푸르지오아파트,HL000037,1,2,서울특별시 관악구 난곡로 66,37.4613,126.92,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4750,34911,대우신림2차푸르지오아파트,HL000037,2,2,서울특별시 관악구 난곡로 66,37.4613,126.92,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4751,34912,대우신림2차푸르지오아파트,HL000037,3,2,서울특별시 관악구 난곡로 66,37.4613,126.92,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4752,34913,대우신림2차푸르지오아파트,HL000037,4,2,서울특별시 관악구 난곡로 66,37.4613,126.92,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4753,34914,여의도파크센터 관리단,HL000038,1,2,서울특별시 영등포구 여의대로 8,37.5212,126.918,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4754,34915,여의도파크센터 관리단,HL000038,2,2,서울특별시 영등포구 여의대로 8,37.5212,126.918,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4755,34916,여의도파크센터 관리단,HL000038,3,2,서울특별시 영등포구 여의대로 8,37.5212,126.918,24시간 이용가능,HL,에이치엘비일렉,02-2627-6720,9,,,11,Y,,N,,N,
4756,34948,광화문 D타워,HM000001,1,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4757,34949,광화문 D타워,HM000001,2,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4758,34950,광화문 D타워,HM000001,3,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4759,34951,광화문 D타워,HM000001,4,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4760,34952,광화문 D타워,HM000001,5,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4761,34953,광화문 D타워,HM000001,6,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4762,34954,광화문 D타워,HM000001,7,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4763,34955,광화문 D타워,HM000001,8,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4764,34956,광화문 D타워,HM000001,9,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4765,34957,광화문 D타워,HM000001,10,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4766,34958,광화문 D타워,HM000001,11,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4767,34959,광화문 D타워,HM000001,12,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4768,34960,광화문 D타워,HM000001,13,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4769,34961,광화문 D타워,HM000001,14,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4770,34962,광화문 D타워,HM000001,15,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4771,34963,광화문 D타워,HM000001,16,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4772,34964,광화문 D타워,HM000001,17,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4773,34965,광화문 D타워,HM000001,18,2,서울특별시 종로구 종로3길 17,37.57131123,126.9790641,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4774,34970,시그니쳐타워_급속충전소,HM000003,1,6,서울특별시 중구 수표동 99 시그니쳐타워,37.5675374,126.9885223,24시간 이용가능,HM,HUMAX EV,1800-3188,3,20211100000000.0,,11,N,,N,,N,
4775,34971,시그니쳐타워_급속충전소,HM000003,2,6,서울특별시 중구 수표동 99 시그니쳐타워,37.5675374,126.9885223,24시간 이용가능,HM,HUMAX EV,1800-3188,1,20211100000000.0,,11,N,,N,,N,
4776,34972,광화문 D타워_급속충전소,HM000004,1,6,서울특별시 종로구 종로3길 17,37.57076162,126.9789963,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,N,,N,
4777,34973,광화문 D타워_급속충전소,HM000004,2,6,서울특별시 종로구 종로3길 17,37.57076162,126.9789963,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,N,,N,
4778,34979,CJ제일제당센터,HM000014,1,2,서울특별시 중구 동호로 330,37.56398794,127.0033333,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4779,34980,CJ제일제당센터,HM000014,2,2,서울특별시 중구 동호로 330,37.56398794,127.0033333,24시간 이용가능,HM,HUMAX EV,1800-3188,9,,,11,N,,Y,RFID 카드만 가능,N,
4780,34998,종로플레이스,HM000019,1,2,서울특별시 종로구 창경궁로 120,37.57302947,126.9982793,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20211100000000.0,,11,Y,,Y,RFID 카드만 가능,N,
4781,35011,삼성산주공아파트,HM000024,1,2,서울특별시 관악구 호암로 399,37.46250743,126.9261292,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20211100000000.0,,11,Y,,Y,RFID 카드만 가능,N,
4782,35012,삼성산주공아파트,HM000024,2,2,서울특별시 관악구 호암로 399,37.46250743,126.9261292,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20211100000000.0,,11,Y,,Y,RFID 카드만 가능,N,
4783,35013,삼성산주공아파트,HM000024,3,2,서울특별시 관악구 호암로 399,37.46250743,126.9261292,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20211100000000.0,,11,Y,,Y,RFID 카드만 가능,N,
4784,35014,삼성산주공아파트,HM000024,4,2,서울특별시 관악구 호암로 399,37.46250743,126.9261292,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20211100000000.0,,11,Y,,Y,RFID 카드만 가능,N,
